81,853,82,71143,446,37265,307,280,228,201379,133,74,45,136174,340,378,67841,167,62,23,124,137,360,177,196,62,129408,408,34,177,25,179,50,168278,42,602,53,242,34,51,34,12,233,240,39,69,58,70,225,242,405,369,28,59718,86,489,49,54,117,171,535,122,35984,192715,1076,1240,575,294,51545,162,868,134,270,188573,1077,220,55,610,4184,2418,2334,1276,668,602,1273,303607,109555,108974,108631,2540,19407,2639,222,1095
27819,770,3040,697,732,288,1117,267,55169,29,661,877,420,69212,43044,47,47,203,88,589,109592,639,94275,10,60,34698,392,229378,27858,51,68638,230191,68,561,110391,52,27236,27222,34,86,87,63422,54840,48,91925,63500,90,528,188,167,46,55,358,47,871,183,38181,37664,107847,358,30,50,36386,211,49547,87132,188,414,362,61,238,129,4435,3428,156343,103941,134,55,403,162,905,121,148,130,1771,159033,382,286974,455,107489,87,116228,314,46850
326,175,205,718,211,196130,174886,34926,39,224602,27,57006,356,98,169,51599,42398,42341,197567,359,55,40,69124,72,721,36984,649,38,35,93608,52,43,14,1238,761,228418,55491,89,93028,67,484,27053,92057,91833,66600,26742,84,55,63712,155,188,185,585,51467,165,122,34545,34436,37503,107783,60,22789,200,518,36536,435,86816,3709,98,498,50042,48,1490,577,169,160,237,59,917,1971,170,286338,97542,125,1959,92,89,314611,287197,22,224,300367,1338,43387
1706,27668,28424,73115,76,126,138,175091,44,732,595,295972,1078,105,219802,42799,153,128,302,453,49,109755,40,228494,675,23,163787,694,56086,68424,60,63,23331,163,500,164,23,55374,67957,23302,135,54918,66867,66695,47,54969,49,108175,181,63925,94,62909,843,69139,55797,182,55259,55209,34541,51269,544,69,34058,142,1315,51,59427,3407,321,376,329,196501,5015,155856,71,119,74,62,145,462,2000,1898,124139,211,770,298769,3035,465,313269,58360,142,2118,3019,533
225,204,271,256,141,327,145,73915,92769,706,110116,503,133,141,51512,49,120,60,835,162200,52502,84,77,27,57,300297,194046,661,12,49,229115,785,74,534,118728,62,32,34,20,71,108194,15,67,60,86,28,87,765,26781,26799,63598,188,56970,110,82,62774,353,132,54954,139,501,33776,54797,59,484,125,401,440,19889,2325,249,1361,113191,44,294187,98396,172,55,286996,1863,110412,93828,20,73167,83,927,3063,3067,3143,205450,70096,1899,4136,287501
271,300,323289,494,830,153,113,130056,67179,107273,107619,170,60,88,171,141,137,217656,56339,193599,43005,52854,229598,39,109919,92,1237,109625,93748,52,65,722,72,411,23,797,92916,93094,62,86,705,92036,224569,224519,224309,92131,22824,158893,55099,54858,172,26360,144,92,568,26300,359,334,333,98,91,35757,106951,268,503,338,97,88795,94,286,286,586,583,293004,2507,124651,68607,99729,1895,917,1877,2052,144,80,19074,2066,467,3087,3074,50,61,860,1432,313590
169863,241,783,28112,147,36278,237,65,62,43,51813,109,147,106,68809,149,218068,168,527,1079,150,43280,28,715,67,90,135,112048,69029,229098,783,109573,34665,539,164844,801,67924,67948,226739,82,159662,67556,62,51,63,66629,33803,190880,33,91915,26387,54479,229,53,106611,54084,205,324,195102,42800,107560,22,462,35394,261,49702,214,155,654,722,39639,453,45834,1096,2316,132,98,499771,94481,53,398,61,99,69592,64289,1951,377,159183,159988,13,83092,55,418,3369
196,1664,741,288,185321,72,35242,80494,109297,51801,144,56,427,22808,97,219234,179,51634,98,115,125,181,746,716,81,202008,471,19,71,58,52,68,36798,118355,747,67,133,45,53,34018,191227,67,973,907,48,73,30,654,91946,66393,54296,91124,618,116,796,91078,62778,37,82,143,51049,48,375,33360,473,427,219,376,30060,57,829,2671,330,2408,1057,66,81883,101,1999,121,864,104,55,106,800,124,159846,298905,379,38,159,115,4609,3316
189,1709,71510,273,1663,36913,38,180207,223994,42299,42609,517,134,33775,86,193,51498,68867,491,463,63,134,744,109080,52735,327,507,51,229648,775,793,112301,33,107987,194480,108983,58,14,846,36245,577,224927,939,940,974,224936,36058,1475,66876,40,91246,66068,107696,77,525,65417,185,196,351,27,167,99,80,54021,222476,36554,214720,371,315,1046,169,1789,282942,113,121,11,100786,95262,79,286792,133,66,112,82680,337,10,966,368,95,30874,74235,19094,46905,158955
33292,168866,233,198,228,53295,217,350,832,156,170,107215,105701,130,185,51549,69222,118,189,442,221385,51,52,51,43164,47,407,52482,110,722,55,58,71,140,1551,60,73,77,787,49,454,51,76,59,959,51,99,662,43,70,66046,53,872,22705,155538,56,26191,177,231,107,42608,18,377,472,177,250,170,49915,93,99828,343,121,311875,2614,18880,136,62,58,88,42423,170,110103,54815,119,1771,19254,300261,890,57,48,101897,64241,480,444
311,198,27760,1773,26225,290,89,59077,38,193,153,897,391,35907,11,68896,98,70,107243,379,188,128,109333,52472,156,566,489,43282,47,109252,108995,88,201723,167,209,52559,225833,225983,78,34,1411,886,106555,106411,69,969,109,488,72,225382,68,27,599,123,187881,222611,54172,62703,217,213954,166,10,321,194496,44098,1242,395,37239,168,4133,221520,831,857,113943,1055,54773,145,78578,110,1950,286497,55,80858,101490,1972,48,119,2124,300881,52866,127,11,289128,298731
145,32897,1877,172973,819,89,65,122,795,109700,44,157697,1762,137,22695,99,92,129,903,138,52197,222126,56,147,181,981,107760,132,736,49,52793,52490,299899,104,654,43386,54,57,74,84,499,82,75,77,95,881,93,184,224477,55,224243,77,157440,51,655,1194,108507,69,62450,51623,120,36,197450,422,57564,478,84,1250,32614,615,880,61,655,86,63715,82044,95,31768,81,94437,1859,498467,42,75,199,64,2103,1943,2208,105826,36,912,314880,1010
326,171,335,214,125618,133,166,29,106104,173,172,586,1066,54,89,78,180,22657,649,106968,128,193,52728,42866,63,57771,147,174,727,52684,241,180,345,388,472,154,839,875,107885,296618,167,887,51658,192,106016,106756,41,502,43,1128,55,109,189653,33540,1595,1160,90668,26213,25986,68910,75,196956,275,105473,1406,472,3560,510,189,890,46913,55906,3591,18791,27,114,27,104129,42453,1987,94039,99361,50506,124,30,46,1830,43368,1995,174,33339,1934,3326,2173
317,284,247,33472,1728,183,114,138,144,219146,219400,189702,228169,67,109,166,30,33511,41,125,70281,52345,155,68,105,200,131,152,55,43113,43189,207,1002,1886,185,163,840,849,77,199195,531,106984,188,51374,111,76,10,604,1049,1110,1033,223673,1824,35587,289810,87,65314,54077,41,75,137,164,62319,67,646,221678,3661,236,84,118,63152,158,3530,135,114594,20,131,57072,64,61,99671,94998,138,32699,831,923,19068,19109,921,195,35,187,3292,2342
841,166,290,325,161,60846,197848,65,51243,51181,51370,710,190,199585,31,91,89,35670,158800,121,82,70222,43211,146,222845,110,124,51,66,145,151,175,131,231746,650,216,55,55,52189,377,115755,63,42259,172,51340,57,199122,180,66,105921,1017,62,865,291504,179,103621,50,63,54209,97,212863,35,25368,307,83,44103,497,559,473,9921,58,1767,154881,63507,629,50812,32598,54,498450,71,1929,114,159,336705,100,64408,64556,112,19190,173,337767,2050,540,114
1551,315,213,162,839,181,1001,460,168,198,69098,1529,2088,661,33597,22651,22735,54,524,376,100,66,10,191,52399,562,198,222106,109373,67,70,43318,642,558,189,76,69,66,42767,170,558,51877,98,42163,181,51471,295269,104710,1064,112,89,1197,251,113,684,95,34,90525,154,22687,51520,507,53986,118,44,56,86839,528,136,2544,85,105871,292261,1087,219,172,10,205877,128,116,53,31478,136,92391,290453,13,905,43,104,100214,93122,364,159499,79
191320,58,1836,353,754,149,236,616,42461,68700,101,742,492,1522,35649,81,126,69,190004,1075,151,113,153,194,70384,109195,1835,232,54,222,10,73,233,308,108473,222044,62,107401,57,1122,137,42562,283,100,281,210,415,115244,81,77,69,1105,115726,194885,551,91,91,65106,90564,95,68936,982,84,61710,91,1328,355,139,119,98,22,39,1250,2350,2336,95,335243,65,94784,110857,58,53,98,34735,1823,401,160,64253,56,126568,34564,963,398,19036
143,264,169691,291,32993,24793,565,553,219,107,97,617,294663,298250,71,33489,296723,179,721,286,78,109,195,221948,194,1028,230544,52614,71,175,222292,221759,57822,1323,196,52004,108097,52195,180,743,106280,211,182,293,42045,293,843,188,105949,221,105646,88,938,474,722,115,222073,108,65349,79,122,636,90356,298,544,57434,154,222833,108,77,453,2974,2649,2503,2450,27,91581,70,31532,52,63,51,132,61,95266,43592,352,938,64434,185,50,134,299338,54
361,1503,169,941,159923,51902,674,19378,56,141,177,231,303,249,151,35636,33152,122,1479,229946,25,173,56,52310,119,569,270,70708,52758,222146,262,52118,608,203,146,92,52176,183,210,57266,189,159,82,62,196,42147,82,2280,80,51517,84,101,641,975,241,246,74,98,79,67,57,55906,86,24781,377,29,367,45076,547,245437,41,1718,2761,717,1059,149,28,64,111002,498778,73,103791,276366,27,113005,188,1891,25,917,68,184421,292636,2131,64176
167,191166,32915,192699,134967,67,121,53,219069,159,120,84,212312,367,98,55,35509,198188,679,198,89,86,61,12,120,161970,2067,107,43356,213,51885,225,109482,2288,1266,69631,132,189,92,267,156,98,217752,217986,85,206,1197,383,69,194,51217,104948,812,1333,103431,50790,1297,221532,50,33490,97,284,64012,52759,452,180,50045,1476,150,2114,241,161868,141,219,224,46,34228,29982,99850,110,124,56548,251,17,1870,1983,2128,178,195,155,58,164,43624,1015
898,849,191192,1449,330,68,367,507,50788,52,22685,702,986,163,123,115,132,657,233,1921,23163,50,223058,70050,72,191847,516,105,198,52109,171,128,1078,1159,499,95,42759,42868,156,711,225962,218305,261,143,109,138,322,1533,51524,42139,166,84,239,56552,189,183,1337,206,132,40,124,649,125,59,1061,555,36687,74,212,11170,126,184871,18615,253,217,26,23,51756,104058,95170,62,78736,224,183224,79,1931,927,56,353,44,30,2144,2262,212
333,326,310,162,99635,182,1851,88,266,132,23,114256,390,872,199048,24,49,934,293533,498,139,116,207,113,160,794,395,45,163,69935,142,70053,627,215900,2306,198,226,238,220160,108052,1410,51250,107,291,217178,78,56492,223782,205,173,168,50800,106298,127,114191,219,103626,73,40,35816,48,107549,222110,375,288,112,1292,59042,77,3181,386,2303,54,1210,287041,128,181471,104407,56827,76,78831,204381,26,58,83,126,44,368,1941,55588,40354,43618,943,2131
169,187,163,455,368,86852,25027,456,68193,22516,100,105173,128,57024,670,199147,125,1549,69,1705,114,23156,52519,100,161,1630,1240,176,179,130,69993,121,161567,144,1533,135,86,92,51610,84,16,126,51062,51176,50749,217487,197,2732,42339,307,41843,170,234,114109,475,41564,84,1310,222078,96,102,988,114,89008,18962,466,453,618,55,44,177,4366,63434,218,67,110,39913,366,204753,35,499108,57,385,40129,101600,142,126,1966,2181,83056,48,95662,67,2304
1064,148,376,142,76641,63471,750,57,120,112,205,252,152,889,943,669,198283,355,544,214376,34017,52,70245,63,35,725,995,53,39,138,117,12,192010,365,44716,182,220724,10,226,1125,354,68965,68285,68295,68322,319,116,573,183,100,294,242,227,170,1592,389,113,116,75,48,22558,157827,168,63021,1222,302,167,109,172601,340,611,2324,50,285966,1999,281,72009,345,54,31563,94930,62,113,25,63,936,291747,2039,899,102,202507,2137,107,420
2806,365,301,145,171889,61,127726,164385,172,50,33357,242,145,107304,276,1466,183,209,104841,104,43,34218,99,151,106,246,215217,103,50,118,108,201,850,172,232401,90,51598,220381,69473,158941,255,244,150,152,268,51147,115237,454,292,366,84,41424,576,379,220797,110,99,1278,110,110,124,188890,2067,128,140,304,246,44,3147,146,115,1906,1221,2073,94460,279588,93,11,79084,99360,71,29780,392,200413,505409,13,65,904,136,181,42,73,19156,957
23638,848,887,870,324,44,772,476,167,33523,35703,261,939,1550,1511,875,693,56661,219,934,36100,36523,100,38,23113,593,339,23007,222564,57,203,27,912,91,255,156,240,238,136,188403,618,112,194,165,183,68789,785,264,87,218273,364,338,2791,897,393,216154,50830,102673,1508,48,33546,2017,2076,138,270,248,481,538,192,57,348,1114,98,94187,2086,429,10,256,65,78853,117,51354,125,32,80116,290973,1976,34,127,164,137,82,958,165
1136,170,1745,152,57280,100,1925,255,98,35503,136,244,400,136,56895,179,114294,296782,2393,313,64,39,160,23105,126,117898,92,98,213,170,49,127,1785,1139,420,22971,69058,51716,185,678,416,12,296638,271,173,149,108296,438,125,14,216231,233,519,106467,302,437,227,117,1404,100,34,876,99059,219127,488,991,57,198,727,6334,61,632,249,2269,82,48,42,98070,58,103848,27,103938,144,26953,96514,1949,2098,121,291501,107,27114,48,64387,290677
122109,2761,372,454,355,214565,74,124498,56,73,69,620,463,938,408,221,1516,920,526,75,68,80,110,127,43,75,66,97,52289,124,22,23074,55,565,2717,129,164,68993,129,1982,2133,142,243,63,164,159,1211,1309,12,50953,25,100,1864,1388,3099,50260,91,126,111,195652,90,292452,219,119,161,1159,532,62,2593,3020,20536,143,2594,105,82,328,26632,124395,29863,56786,31553,321,264,63,86,2013,95409,290736,1996,41,139202,510469,177,147
2851,23602,171,2866,111,102808,32899,98,22356,89,80,2545,12,162701,928,56761,37,106744,1522,99,136,80,23257,114,34164,680,931,34310,69848,48,22834,156,274,1925,636,33985,136,154,101,936,2488,62,91,155,222,227,157928,211845,275,182,194,215857,224385,389,2465,67006,41456,239,102281,61,148,653,179,227,542,414,492,220,245,186,741,2503,2636,42274,131,132,80,259,51662,205059,103799,330,68068,138326,32231,95349,102,1960,95936,51291,108,110,37,2340
30405,1160,163,24231,222,61,25,278,157,36,130,1539,1706,433,107055,350,919,1563,492,879,17,157,113,34065,10,238,462,176,114,134,123,34203,673,1097,216464,202,169,133,204,961,211758,232,165,22612,47,162,715,113,217795,68266,50823,411,3380,153702,744,209,214,51091,87,22,294270,669,212,2292,201,18988,222564,1054,1596,36,514,452,742,108,48,25,198292,29,345,67,56689,232,81178,68327,35,90,113050,156,2143,72,68699,96694,2059,59
151296,1203,101,1151,705,1056,167631,203063,166,168,72,382,999,190532,167,885,252,147,226557,427,202423,192,25,36,39,107578,138,36434,112,22613,115,67,734,2241,498,36098,92,83,85,296,1282,22647,22588,164,143,22515,189127,179,20,88,68344,50536,397,185867,209,206,415,41520,160,145,35701,107,233,2277,106,147,621,19243,1319,199250,118,1248,246,497980,42598,248,65,46,104017,54,205274,23,274,38295,105497,91,92,95568,77,300,38310,62,2220,95868
850,121749,257,123993,50,1015,606,37596,126,88,25,226941,960,2504,1557,169,56635,161333,323,14,683,14,34190,36550,36407,263,462,57,11,168,121,171,296,522,1303,83,214,168,22805,740,402,158,178,33010,22334,171,773,14,159,178,175,67970,882,1120,222,148,216638,229,50904,588,132,249,50435,221,726,155,1403,165,3917,1865,31222,895,1307,60,69,440,137047,208,355,29826,21,98075,99722,179172,57517,94,100,2098,113444,170,180807,37,395,112237
126725,2831,947,1135,105,100026,83685,34943,180,27,40,576,1999,941,162155,107421,421,510,2672,114,1585,140,36574,85,73,183,997,61,188,34119,34134,36303,107294,1064,674,219,81,80,140,845,213,167,45,104,167,53,2076,201,50826,26,97,201,264,2210,208553,25,227,388,41491,981,67,832,320,97068,29327,499,44432,1332,59,1303,183,103624,262,95059,498925,100,68106,274,10,51564,29763,123696,283,131071,207130,140,72,73,69,47,132273,32267,950,2336
103786,30158,180,2920,642,171,128343,67,10,198158,39,2943,39,1212,906,1514,923,896,696,1580,837,202797,153,156,168,254,1818,146,103,36298,46,224,224,47519,1250,74,53,41,149,321,172,198,51,35375,32990,33075,1038,229,68013,309,264,185,1664,835,1506,107,439,106,453,470,70,964,40865,175,234,178,131,554,51509,179,107,4190,20,136,120,61,37717,26,244,103921,51428,241,274,23,71,56,82,85,99,43,12,57,126,95
75437,761,2880,30947,18070,166,620,56107,54,151,198690,810,116,1170,189556,919,146,189036,229,940,270,13,99,49,42,536,1057,21,138,68,183,70,250,290041,1275,74,53,175,33436,115959,1248,33180,112942,234,98,68,983,1289,175,172,74,95,210573,1037,467,312,50056,117,205,1366,195499,104061,316,49898,164,181,57783,403,44,870,298,151,284798,82,95596,68868,177907,238,98039,364,324,193,46,84429,45,507485,80,88,119,117,84546,112517,156,85
161485,151491,395,155351,637,49111,77662,284,33173,131,315,210983,46775,1311,499,161892,106946,101,183,889,368,22,37,72,95,2642,113799,203498,34,229,36305,70,334,321851,230,304618,22776,22821,46,105825,117,35756,32917,101,54,35374,378,84,260,207,159,300,541,792,297,43,66857,216981,218,56085,171,284,661,211,32800,656,38,92,2390,251,33954,954,56,31410,76,82110,129696,54212,124282,382,47,68,32351,188106,30589,113110,66,121,62,163,189003,102309,292217,114
507,126478,23689,806,62,39824,174313,251,35669,239,795,222,286565,104940,1322,189815,1566,2481,210676,403,57498,670,77,86,22,337,1980,705,23065,77,69,31,616,171,122,170,142,32,10,290,572,64,229,102,35354,79,929,631,86,22478,35,193,294,139,1483,140,93,444,106,220,295,289,18,39890,479,29320,254,366,287,3977,265,302113,2314,48,31597,309,83846,80351,282,250,103829,252,331770,61670,52047,96586,102502,112530,58,149,61736,106059,2341,96
926,101797,1176,130672,763,340,324,226,45,791,60,610,321304,411,1210,547,912,1101,1400,1858,134,170,145,134,77,1680,47712,145,134,141,244,162,2806,1636,2323,26,161,108,35921,269,2117,37,10,60,107,55,104990,1283,197,17,206,92,1669,28,1470,189,175,32,128,925,640,616,185,343,207,78,567,193,98020,4110,108,1351,42130,110963,42,100122,187647,281,204,98149,93,80,90540,25,354,108,508280,78,102102,53,42,57936,56,72
53866,75579,122492,105462,465,98,56884,108705,75,1085,218,46,1315,2246,2409,1180,161619,1292,114352,47079,892,391,304542,202415,16,229628,289779,1603,34224,28,77,190,413,81,2789,115792,53,145,91,270,1133,102,35522,80,86,110,312,2306,22421,63,22175,22211,812,1084,669,21962,42,49573,216694,106196,511,2933,290,723,1196,221,257,150,4327,1907,699,149,94233,99168,103820,335,61008,346,223,124600,328,54246,70,20059,104992,76,96690,101919,510215,281383,20177,79,95809,102034
547,160954,2977,75654,127,150,53,63881,211,1788,1747,1510,1346,1005,171,2389,188819,205,256,289607,108791,1584,30,51,203161,463,321202,942,186,29,164,202727,1799,1611,726,201728,99,198,42,670,607,65,92,230,293,298,354,1327,172,33235,105,213,1492,377,140,248,346,229,24,104,1068,1947,668,169,208,306,1076,29658,682,2214,126,2455,2429,103583,56799,300,42,49,16,237,243,69,22,37,44,101459,99,55,97186,412,167604,207195,2403,508233
257,222,1218,165829,151404,189,316,233,81,299,996,1544,247,3709,936,1324,1283,964,504,323117,139,80,203386,23,702,2967,1471,302,38,203015,27,40,229480,163111,156,220,33486,56,249,1990,1122,178,100,29,274,280,329,645,12,109,296,15,124,89,43110,75,139,66405,465,1370,1487,224327,218016,267,229,32579,433,722,142050,4310,121,7430,104,56437,205629,50,19864,50108,252,55,97641,80187,79,11,368,32152,25,507743,56,47,48,61,87,80
99,458,30345,987,513,130,293,26125,203,29,433,1494,158497,2479,1284,937,1192,1232,265,1266,1574,959,699,208,193,696,135,463,41,200,30,317,470,306788,66,873,35803,33456,96,595,2456,40,38,197756,41,67,2173,2710,33203,261,17,54,2660,103992,2477,138,84,238,49484,156367,56359,411,28,11,183,170,172,32727,163432,829,167,71,84,204973,111691,32400,28,298,54290,226,228,264,33926,23,225,45,32290,36,124,259,32,80,113081,80210
1265,53481,152238,54651,117930,209129,165,54854,31,455,57010,165,123,114035,104723,1239,2426,426,1434,91,303421,281,116496,668,123,213654,1478,57588,36169,714,202773,734,3276,900,224,1898,73,35871,71,225151,43670,198817,100,42,232,85,702,43396,54,35591,33000,80,1591,420,1454,32544,137,320,66406,874,1078,535,49200,349,154,448,19060,160,1711,248,91,238027,97,78444,88,137,27,73,79891,221,124987,279,180097,40,77,80098,80715,96229,76,415,12,80673,106,125
1368,855,817,781,467,301,870,83,197402,56765,981,98,296947,232784,421,104525,467,104043,1441,112475,931,57713,987,938,72,1480,162317,933,72,533,714,543,792,760,47814,1112,212,78,206,425,154,853,208,110,89,220,3337,47062,35324,53,75,32854,3297,2468,653,73,186,213,236,185937,106834,3623,307,216545,154,261,1148,494,3959,7507,649,2718,55,75,79,334707,29,111,33,277,294,313,74,10,99569,105476,34,78,80970,323,11,65,146,96384
1390,482,127852,86,503,48216,95,83,858,1059,107410,649,84,983,451,377,184,2492,661,1263,165029,926,1643,1598,978,529,101698,109499,77,106,202,141,212826,44653,290569,391,66,238,28,3604,197,367,197418,970,54,60,2155,283771,53,116,35316,35158,886,736,236,11,22018,141,25,294524,1556,841,64855,47823,1134,176,98,381,983,8430,74,1795,75,85,99806,75,39,379,301,54235,223,62,71835,16,236,57676,105711,120,32242,175,38,87,102245,87
17408,95,104241,509,114,65448,91,233,298,106687,56,1634,875,712,3765,504,973,230255,166,160708,190895,109164,299,405,1652,262,118,1619,33,343,1735,1045,1774,86,320417,559,250,164,24,907,47177,1925,48,2206,197654,98,223905,315772,256,90,58,52,327,219890,3020,336,236,80,204,1485,115046,37,281,340,175,1123,560,213,2626,36,184341,8168,497027,81,51,53,12,53,238,80333,262,50284,39432,11,125418,70,57834,77,11,69822,11,30361,76,97
177,256,75486,251,192047,68,923,91849,1828,1818,1791,2415,633,4056,2460,297827,1226,114274,226,299630,2389,1644,169,304,270,1556,303851,179,162,1697,304461,1775,587,255,1933,57469,173,60,173,2963,285189,245,975,1429,55,198520,612,188,75,321,91,135,240,2290,45994,35038,12,22148,245,1200,155084,254,49,750,159039,118,137,187,10167,87,52,55,110452,73,79168,91360,19,83,65,293,54522,131,10,23,28,208234,208378,80367,48,337,30,52119,79,32270
144,1161,162425,1240,256,136,901,66111,48,240,198,2870,114332,1295,231520,619,104399,896,1511,120,1185,173,57939,57382,57526,1543,683,995,32,1106,1026,57579,285,23,1914,1102,50,44,199259,2008,315452,1220,1409,454,1007,45,489,2069,72,86,333,85,47076,667,278863,97,32497,88,94,970,185628,209802,90,63732,232,1105,782,193,3838,1326,3478,3016,129,29682,29749,33663,21,654,78,58,62,95,76,24,10,64,63,32222,54,82961,51,397,75,69
1259,1258,877,78,34485,214,125,50,1113,1108,161376,237,214,450,921,587,496,4079,2293,197,481,166025,403,950,458,706,799,166273,202756,57326,466,109187,1740,19249,163311,108287,38,51,228,210450,1912,56682,489,261,307,960,3893,2103,62,70,101,346,43585,501,311998,277,71,290,334,2649,157,1827,489,397,7846,436,29508,1141,2244,285843,1644,380,95048,90,73,50,52,252,56,64,79903,342,198132,24,290,59,69,105354,106257,61,45,105815,508833,105336
255,270,53974,1345,36938,74,18166,77,56212,162121,1075,730,19026,211016,699,972,416,663,2599,693,201,191805,955,51,956,131,229,192179,742,95,308,1036,1801,236,304742,1901,199716,194,860,11,1942,560,304,695,1492,468,1000,159068,246,72,240,104,280995,1064,2309,75,151,347,11,459,2690,711,87,36,1959,200,192,186,4311,43664,76,35,13,51798,51767,182051,10,283615,50066,314,336,293,38,14,200,30467,27,57674,57809,101490,29,413,96659,57587
